ele_id,Node_1,Node_2,Node_3
1,92,90,71
2,76,16,62
3,161,142,160
4,107,88,72
5,94,72,86
6,89,13,63
7,87,31,73
8,73,11,66
9,112,78,84
10,84,29,67
11,79,28,75
12,172,159,169
13,80,27,70
14,85,5,65
15,81,4,64
16,68,64,25
17,82,2,77
18,77,1,74
19,74,23,60
20,90,35,71
21,69,67,9
22,85,70,6
23,139,119,117
24,108,74,91
25,83,24,82
26,81,65,26
27,80,75,7
28,111,75,97
29,84,78,10
30,78,66,30
31,66,11,30
32,93,89,63
33,86,14,61
34,88,15,72
35,76,71,17
36,47,36,19
37,143,120,140
38,109,101,67
39,109,69,96
40,51,40,21
41,121,118,92
42,132,129,110
43,86,72,33
44,94,89,93
45,113,93,87
46,130,95,126
47,164,143,159
48,59,48,22
49,91,74,60
50,118,114,92
51,142,121,123
52,52,20,39
53,96,69,79
54,97,75,80
55,134,128,104
56,127,55,99
57,127,100,56
58,106,82,105
59,108,105,77
60,60,23,18
61,90,18,35
62,61,14,32
63,89,32,13
64,62,16,34
65,88,34,15
66,63,13,12
67,87,12,31
68,64,4,25
69,68,25,3
70,65,5,26
71,81,26,4
72,102,66,95
73,78,30,10
74,67,29,9
75,69,9,8
76,83,3,24
77,100,68,83
78,79,8,28
79,147,116,122
80,70,27,6
81,85,6,5
82,71,35,17
83,76,17,16
84,72,15,33
85,86,33,14
86,113,73,102
87,73,31,11
88,146,119,139
89,74,1,23
90,75,28,7
91,80,7,27
92,98,76,62
93,103,76,98
94,105,82,77
95,77,2,1
96,84,10,29
97,126,112,120
98,111,79,75
99,79,69,8
100,104,97,80
101,104,80,70
102,127,64,100
103,127,81,64
104,131,106,105
105,82,24,2
106,106,100,83
107,83,68,3
108,101,84,67
109,112,84,101
110,99,85,65
111,99,70,85
112,94,86,61
113,137,107,94
114,133,113,102
115,87,63,12
116,110,88,107
117,88,62,34
118,154,94,93
119,89,61,32
120,114,90,92
121,90,60,18
122,114,60,90
123,158,139,156
124,103,71,76
125,118,117,114
126,93,63,87
127,154,93,136
128,94,61,89
129,137,43,42
130,151,133,130
131,95,66,78
132,163,157,147
133,157,155,138
134,167,145,124
135,124,122,111
136,110,62,88
137,123,121,103
138,127,99,65
139,134,99,55
140,135,56,100
141,100,64,68
142,109,67,69
143,120,101,115
144,136,133,45
145,102,73,66
146,174,161,160
147,103,92,71
148,104,70,99
149,134,54,128
150,153,135,131
151,108,77,74
152,135,106,131
153,106,83,82
154,107,72,94
155,152,132,42
156,119,91,117
157,125,108,119
158,116,115,109
159,116,109,96
160,132,110,107
161,110,98,62
162,122,116,96
163,111,96,79
164,140,115,138
165,112,95,78
166,136,93,113
167,113,87,73
168,162,144,141
169,114,91,60
170,155,140,138
171,115,101,109
172,122,96,111
173,147,122,145
174,166,158,48
175,117,91,114
176,121,92,103
177,144,118,141
178,166,146,158
179,119,108,91
180,159,140,155
181,120,112,101
182,123,103,98
183,142,141,121
184,124,111,97
185,180,176,171
186,129,123,98
187,179,148,152
188,128,124,97
189,167,124,128
190,150,125,146
191,125,105,108
192,149,126,143
193,126,95,112
194,127,56,55
195,127,65,81
196,128,97,104
197,167,128,54
198,148,142,123
199,129,98,110
200,151,45,133
201,130,102,95
202,153,57,135
203,131,105,125
204,137,132,107
205,152,42,41
206,136,45,44
207,133,102,130
208,134,104,99
209,134,55,54
210,135,57,56
211,135,100,106
212,154,136,44
213,136,113,133
214,137,94,43
215,137,42,132
216,176,169,168
217,138,115,116
218,144,117,118
219,170,158,156
220,169,155,168
221,140,120,115
222,162,141,161
223,141,118,121
224,148,123,129
225,160,142,148
226,175,165,164
227,143,126,120
228,170,50,49
229,144,139,117
230,145,122,124
231,180,178,52
232,166,58,150
233,146,125,119
234,171,157,163
235,147,138,116
236,152,148,129
237,179,160,148
238,165,151,149
239,149,130,126
240,153,150,58
241,150,131,125
242,151,130,149
243,151,46,45
244,152,129,132
245,179,152,41
246,153,131,150
247,153,58,57
248,154,44,43
249,154,43,94
250,157,138,147
251,176,172,169
252,170,48,158
253,156,139,144
254,163,147,145
255,171,168,157
256,166,48,59
257,158,146,139
258,177,175,172
259,159,143,140
260,174,40,51
261,173,51,50
262,173,162,161
263,161,141,142
264,173,156,162
265,162,156,144
266,167,163,145
267,178,53,52
268,175,46,165
269,164,149,143
270,165,46,151
271,165,149,164
272,166,59,58
273,166,150,146
274,167,54,53
275,178,167,53
276,176,168,171
277,168,155,157
278,177,37,36
279,169,159,155
280,173,170,156
281,170,49,48
282,178,171,163
283,180,38,176
284,177,47,175
285,172,164,159
286,174,173,161
287,173,50,170
288,179,174,160
289,174,51,173
290,175,47,46
291,175,164,172
292,176,38,37
293,177,176,37
294,177,172,176
295,177,36,47
296,178,163,167
297,180,52,39
298,179,41,40
299,179,40,174
300,180,39,38
301,180,171,178
