ele_id,Node_1,Node_2,Node_3
200,142,131,114
201,196,41,187
202,136,111,112
203,154,132,136
204,157,46,141
205,133,110,107
206,134,45,108
207,134,64,94
208,160,159,138
209,135,109,102
210,139,136,112
211,175,154,136
212,138,104,109
213,205,159,57
214,160,135,153
215,160,138,135
216,139,112,105
217,205,139,105
218,140,43,99
219,140,76,84
220,161,141,46
221,141,94,110
222,142,114,99
223,196,187,143
224,194,187,41
225,151,124,143
226,147,120,121
227,171,170,155
228,167,166,149
229,145,119,123
230,202,198,182
231,146,122,119
232,151,121,124
233,168,147,151
234,158,128,130
235,204,184,201
236,198,47,188
237,149,126,122
238,197,186,169
239,155,127,125
240,165,151,143
241,168,151,165
242,172,152,166
243,152,133,126
244,159,160,58
245,153,135,129
246,174,56,55
247,174,154,56
248,171,144,162
249,170,169,150
250,174,156,154
251,156,130,132
252,188,46,157
253,157,141,133
254,173,164,148
255,158,148,128
256,159,58,57
257,159,137,138
258,186,160,153
259,58,160,59
260,161,94,141
261,161,46,45
262,190,181,178
263,162,144,147
264,164,145,148
265,189,179,176
266,173,148,158
267,184,177,164
268,187,165,143
269,200,190,180
270,167,149,146
271,191,182,179
272,176,167,163
273,179,167,176
274,180,168,165
275,168,162,147
276,185,170,171
277,197,59,186
278,171,155,144
279,185,183,170
280,181,162,178
281,185,171,181
282,198,188,172
283,172,157,152
284,174,173,158
285,201,184,195
286,195,55,54
287,195,174,55
288,175,57,56
289,175,56,154
290,177,163,164
291,191,189,37
292,184,164,173
293,204,38,189
294,190,51,50
295,178,162,168
296,202,191,37
297,179,166,167
298,194,180,165
299,200,51,190
300,193,185,192
301,181,171,162
302,202,48,198
303,182,172,166
304,193,60,183
305,183,169,170
306,195,184,173
307,201,195,54
308,192,181,190
309,192,190,50
310,186,59,160
311,186,153,169
312,196,143,131
313,194,41,40
314,188,47,46
315,188,157,172
316,189,38,37
317,189,176,177
318,190,178,180
319,199,50,49
320,191,179,189
321,202,37,36
322,203,199,49
323,192,185,181
324,203,60,193
325,193,183,185
326,194,165,187
327,200,40,52
328,195,173,174
329,201,54,53
330,196,142,42
331,196,42,41
332,197,169,183
333,197,60,59
334,198,48,47
335,198,172,182
336,199,192,50
337,203,49,21
338,200,52,51
339,200,180,194
340,206,201,53
341,206,204,201
342,202,182,191
343,202,36,48
344,203,61,60
345,203,193,199
346,206,38,204
347,204,189,177
348,205,137,159
349,205,57,175
350,206,53,19
351,206,39,38
