node_id,x,y,bc_info,load_info,material,s11,s22,s33,s12,s23,s13,von_mises
36,8.30471992,0.0,0.0,0.0,ALU,17.171508250000002,-0.02606593325,0.0,-0.4603224975,0,0,17.203042079982673
37,6.22853994,0.0,0.0,0.0,ALU,16.568826333333334,0.3940754833333333,0.0,0.0850424499999999,0,0,16.376007754030166
38,4.15235996,0.0,0.0,0.0,ALU,17.598263,0.997322735,0.0,1.198282625,0,0,17.246739089365217
39,2.07617998,0.0,0.0,0.0,ALU,20.803227,3.9573738333333335,0.0,3.7896515666666666,0,0,20.22852669083451
40,10.3809004,21.4199333,0.0,-8.577199287712567,ALU,17.47281225,-0.4743554225,0.0,0.4303952424999999,0,0,17.730432155534647
41,10.3809004,19.4726658,0.0,-11.436084429423008,ALU,17.720855,-1.2892249400000002,0.0,0.4585071466666666,0,0,18.416505029774243
42,10.3809004,17.5254002,0.0,-11.4359401067098,ALU,17.885107666666666,-1.8721530533333333,0.0,0.05959137,0,0,18.891171102524183
43,10.3809004,15.5781336,0.0,-6.861612319946296,ALU,18.5664552,-0.93000832,0.0,-1.053332408,0,0,19.135664594233795
44,10.3809004,13.630867,0.0,-11.436850229899092,ALU,17.983248333333332,2.3516317,0.0,-2.562314966666667,0,0,17.502393818742455
45,10.3809004,11.6836004,0.0,-8.57850682735444,ALU,15.722298625,7.575727025,0.0,-1.6174418375,0,0,13.904057886658324
46,10.3809004,9.73633289,0.0,-11.437833786010737,ALU,16.69740966666667,7.9516263,0.0,1.77805105,0,0,14.790019782042975
47,10.3809004,7.78906679,0.0,-8.577468276023854,ALU,18.29379975,1.6563715074999998,0.0,2.582861675,0,0,18.08642779795664
48,10.3809004,5.84180021,0.0,-11.435987472534194,ALU,18.391074,-1.5697732466666665,0.0,0.5995241,0,0,19.252114021622035
49,10.3809004,3.8945334,0.0,-8.577011108398423,ALU,17.7886375,-1.2709065775,0.0,-0.38154119,0,0,18.468764037629917
50,10.3809004,1.9472667,0.0,-11.43623233834903,ALU,17.450203000000002,-0.6956178443333334,0.0,-0.4359290233333333,0,0,17.824203877333655
51,2.07617998,23.3672009,0.0,0.0,ALU,20.150566,3.7461099,0.0,-3.536110966666667,0,0,19.547497461971226
52,4.15235996,23.3672009,0.0,0.0,ALU,17.74074075,1.07736224,0.0,-1.19432028,0,0,17.351097670028455
53,6.22853994,23.3672009,0.0,0.0,ALU,16.762317,0.281399748,0.0,0.0302325266666666,0,0,16.623486014190085
54,8.30471992,23.3672009,0.0,0.0,ALU,17.10825733333333,-0.0638716519999999,0.0,0.3057493766666666,0,0,17.14846142585976
55,0.0,1.9472667,1.0,0.0,ALU,20.8168535,5.045882025,0.0,4.18717125,0,0,20.158376357942416
56,0.0,3.8945334,1.0,0.0,ALU,19.427083,5.6661025,0.0,3.3087929666666667,0,0,18.228679616587048
57,0.0,5.84180021,1.0,0.0,ALU,19.34470475,4.8918201,0.0,1.952776925,0,0,17.74701956350019
58,0.0,7.78906679,1.0,0.0,ALU,16.564142999999998,4.441950233333333,0.0,-0.1113922399999999,0,0,14.851325901394762
59,0.0,9.73633289,1.0,0.0,ALU,10.64721375,3.77559875,0.0,-1.0531719542499998,0,0,9.526080680393386
60,0.0,11.6836004,1.0,0.0,ALU,9.64477575,3.824423025,0.0,1.10639232575,0,0,8.627544275639046
61,0.0,13.630867,1.0,0.0,ALU,16.05843175,3.839475925,0.0,0.896225,0,0,14.607138710320958
62,0.0,15.5781336,1.0,0.0,ALU,19.102740666666666,5.189673666666667,0.0,-1.1247085,0,0,17.219330160472797
63,0.0,17.5254002,1.0,0.0,ALU,19.27174275,5.2529536750000005,0.0,-2.525910025,0,0,17.801704508130477
64,0.0,19.4726658,1.0,0.0,ALU,18.745013,5.484819833333333,0.0,-3.354316733333333,0,0,17.674842690625695
65,0.0,21.4199333,1.0,0.0,ALU,20.08672575,4.7593308,0.0,-3.958383775,0,0,19.43025514029508
66,4.80084276,13.2590876,0.0,0.0,ALU,37.73829216666667,4.597759833333334,0.0,0.4315447783333333,0,0,35.67022820120906
67,7.4011054,10.5857391,0.0,0.0,ALU,2.16367893,-3.085841933333333,0.0,1.3721135383333334,0,0,5.150610139424359
68,7.10261154,9.65487385,0.0,0.0,ALU,11.4573715,1.498695615,0.0,7.088629883333333,0,0,16.342960523651016
69,3.67482877,8.92605782,0.0,0.0,ALU,21.511272,3.32827051,0.0,-5.790025333333333,0,0,22.42298052216646
70,2.70170593,11.0824175,0.0,0.0,ALU,1.193280274,0.5649014800000001,0.0,0.6659862756000001,0,0,1.549050954439194
71,6.59703064,12.7141466,0.0,0.0,ALU,23.034016166666664,5.027295783333334,0.0,-9.29974775,0,0,26.44800022595957
72,7.41650009,11.0683565,0.0,0.0,ALU,1.8647384,-3.5013524766666664,0.0,-0.8750595566666667,0,0,4.95610861105876
73,2.80400181,11.8216953,0.0,0.0,ALU,4.68663384,2.2637060666666664,0.0,3.1509833166666668,0,0,6.801898855200533
74,5.98658228,8.68963051,0.0,0.0,ALU,33.8689735,6.10757,0.0,8.277435366666667,0,0,34.39622740239458
75,4.09754801,8.69339466,0.0,0.0,ALU,29.258338666666663,3.810832116666667,0.0,-4.567504666666666,0,0,28.66462110204148
76,7.15839481,11.9737692,0.0,0.0,ALU,8.531681749999999,0.7439871783333333,0.0,-5.950428516666666,0,0,13.161247933576304
77,2.74445319,11.4099178,0.0,0.0,ALU,1.765294532,1.2269946,0.0,1.6609835,0,0,3.2760299505318144
78,3.02877212,9.61642551,0.0,0.0,ALU,7.824319249999999,2.3779052833333334,0.0,-4.237613483333333,0,0,10.10648402174311
79,4.32687521,13.1721363,0.0,0.0,ALU,32.80478466666666,4.268701633333333,0.0,3.797068961666667,0,0,31.584728443854
80,5.75390148,13.16751,0.0,0.0,ALU,36.2842155,5.87117765,0.0,-7.06919015,0,0,35.88738350015904
81,3.0832262,12.3227482,0.0,0.0,ALU,10.867672833333332,2.703337116666667,0.0,5.03920205,0,0,13.123110642631632
82,6.20025635,12.9880362,0.0,0.0,ALU,30.46137183333333,5.964384983333333,0.0,-9.0037848,0,0,32.01546713133626
83,3.87365794,12.9933424,0.0,0.0,ALU,25.664735,3.979506216666666,0.0,5.702959783333333,0,0,25.88345747264192
84,6.90955067,12.3658667,0.0,0.0,ALU,15.39995625,3.2777620666666665,0.0,-7.978201116666667,0,0,19.707360640556622
85,5.52199316,8.55252075,0.0,0.0,ALU,38.22478283333333,5.642518616666667,0.0,5.581105383333333,0,0,37.0234277470282
86,4.56007242,8.55388546,0.0,0.0,ALU,35.57194283333333,4.222068083333333,0.0,-1.91991974,0,0,33.823957290115935
87,6.41970348,8.91724682,0.0,0.0,ALU,27.04045183333333,5.645950933333334,0.0,9.319226816666664,0,0,29.51165360341066
88,7.29260874,10.1178007,0.0,0.0,ALU,5.760121463333333,-1.266088608,0.0,4.314681866666667,0,0,9.89566787198872
89,2.77110219,10.0852795,0.0,0.0,ALU,3.801461850666667,1.3526582883333331,0.0,-2.405337858333333,0,0,5.338133419574526
90,6.8020916,9.24271011,0.0,0.0,ALU,19.18093,4.02818875,0.0,8.799772416666666,0,0,23.220205804113185
91,3.32583809,9.24429417,0.0,0.0,ALU,14.1000925,2.921794766666667,0.0,-5.519505383333333,0,0,16.048262701021503
92,5.04085684,8.50676918,0.0,0.0,ALU,38.87201316666667,4.85918865,0.0,1.8052062333333327,0,0,36.81759070632236
93,3.45104671,12.7136497,0.0,0.0,ALU,17.943608833333332,3.43069175,0.0,6.09175545,0,0,19.583467681829653
94,2.62646341,10.6613588,0.0,0.0,ALU,1.5824264506666663,1.0956242883333334,0.0,-0.3964289969999999,0,0,1.5627504753130603
95,7.33275318,11.5375128,0.0,0.0,ALU,4.292103705,-2.167585408333333,0.0,-3.5364207266666665,0,0,8.363186997006496
96,5.28154516,13.2589445,0.0,0.0,ALU,39.007596166666666,5.209688916666667,0.0,-3.6106820166666656,0,0,37.21057712225564
97,4.48135281,13.6468077,0.0,0.0,ALU,29.63291716666667,5.432237033333333,0.0,-0.9578228216666664,0,0,27.37513876910028
98,5.60213518,13.6421928,0.0,0.0,ALU,30.7021075,6.569176633333334,0.0,-3.100690133333333,0,0,28.51190553623614
99,2.02044344,11.3300142,0.0,0.0,ALU,4.4617242,3.1381667875,0.0,1.53942263975,0,0,4.781517030706183
100,4.19782019,8.19381523,0.0,0.0,ALU,28.509266333333333,4.175086783333334,0.0,0.56836411,0,0,26.6861400117566
101,3.18534946,8.76986027,0.0,0.0,ALU,19.5810505,1.267918335,0.0,-3.379903166666667,0,0,19.861249177440943
102,5.88451004,8.18942451,0.0,0.0,ALU,30.137355666666668,6.016509933333334,0.0,3.60286765,0,0,28.320996884545117
103,7.71181011,10.3160944,0.0,0.0,ALU,6.96199072,0.6313257064,0.0,3.890515960000001,0,0,9.4805562351962
104,6.66102314,13.230237,0.0,0.0,ALU,26.29641833333333,2.882478933333333,0.0,-5.46774855,0,0,26.71516896283659
105,2.11572313,10.2853422,0.0,0.0,ALU,5.499749316666667,3.2449154,0.0,-1.6620209553333334,0,0,5.587256769958122
106,7.76121855,11.3966589,0.0,0.0,ALU,6.721248934,0.402560912,0.0,-3.38635386,0,0,8.776884858275574
107,7.65662241,9.78366852,0.0,0.0,ALU,11.908217333333331,0.349555057,0.0,6.931841966666667,0,0,16.790370763017016
108,7.37233591,9.18353558,0.0,0.0,ALU,18.7085635,0.3693086183333333,0.0,7.279218083333333,0,0,22.40978694825326
109,2.40820003,12.2515249,0.0,0.0,ALU,10.749238833333337,2.58276795,0.0,3.8458184,0,0,11.782401865973489
110,3.38525128,13.252058,0.0,0.0,ALU,22.46425383333333,2.17051695,0.0,2.557599195,0,0,21.913893796655813
111,7.33448267,12.3724327,0.0,0.0,ALU,15.796148,0.770321921,0.0,-7.370723320000001,0,0,20.02314299025236
112,2.86119914,12.8380356,0.0,0.0,ALU,16.841490083333333,1.6790434666666665,0.0,4.1192009333333335,0,0,17.580694818013914
113,6.93889189,8.71458435,0.0,0.0,ALU,24.22551933333333,1.7504369383333334,0.0,6.1010076,0,0,25.67491876830747
114,7.10518169,12.8144665,0.0,0.0,ALU,21.55151383333333,1.0500780575000002,0.0,-7.166909766666667,0,0,24.43426748367006
115,7.66380167,11.9252939,0.0,0.0,ALU,10.346019783333334,0.465133305,0.0,-6.501371916666667,0,0,15.14092818718832
116,2.8981905,9.19015884,0.0,0.0,ALU,14.0750898,1.79795344,0.0,-4.43150022,0,0,15.328046709409294
117,3.66303897,8.41401196,0.0,0.0,ALU,24.948550166666667,2.3828587266666665,0.0,-1.2596822766666669,0,0,23.94618339030369
118,2.47662282,9.58025742,0.0,0.0,ALU,9.0989206,2.324308183333333,0.0,-3.7455674,0,0,10.446621197782694
119,5.32369375,8.0903368,0.0,0.0,ALU,30.960729333333333,6.723337833333333,0.0,2.8450037666666668,0,0,28.633769030564384
120,4.75646496,8.08982944,0.0,0.0,ALU,30.446428666666662,5.93616575,0.0,1.93799996,0,0,28.155915308153094
121,6.42943859,8.38947105,0.0,0.0,ALU,27.9588775,4.0395502,0.0,4.6326498166666665,0,0,27.37626418365024
122,7.86300087,10.8578253,0.0,0.0,ALU,4.851198895,1.0908481066666669,0.0,0.33746739,0,0,4.446775449573941
123,6.14903164,13.4969225,0.0,0.0,ALU,29.17496416666667,5.129694716666667,0.0,-4.067690116666667,0,0,27.8831840205432
124,3.92529368,13.5103693,0.0,0.0,ALU,26.809369333333333,3.691232433333333,0.0,0.6511725116666667,0,0,25.19285502374442
125,5.04242229,13.6929874,0.0,0.0,ALU,30.909808166666668,6.616466533333334,0.0,-2.173332333333333,0,0,28.44029323501581
126,4.71924114,14.1949806,0.0,0.0,ALU,25.9431785,6.317841583333333,0.0,-2.4566601333333336,0,0,23.81521106469449
127,5.37003469,14.1959276,0.0,0.0,ALU,26.10301933333333,6.754379566666667,0.0,-2.222866816666667,0,0,23.78030638758718
128,6.02112627,14.0996122,0.0,0.0,ALU,25.983911666666668,5.553025366666667,0.0,-2.07464385,0,0,23.97129276711588
129,4.06583118,14.1130257,0.0,0.0,ALU,25.23750283333333,4.6585904000000005,0.0,-2.0550923666666665,0,0,23.531532871122856
130,5.69974661,7.609725,0.0,0.0,ALU,26.119093000000003,6.22577125,0.0,2.207605983333333,0,0,23.936923801053613
131,6.6706295,13.8758736,0.0,0.0,ALU,25.398014166666663,3.1796817166666664,0.0,-2.826343233333333,0,0,24.461736372586916
132,3.72439933,7.78696632,0.0,0.0,ALU,24.80752233333333,3.1543274666666665,0.0,1.726706106666667,0,0,23.58084898696864
133,5.03876972,7.55690813,0.0,0.0,ALU,26.088821166666666,6.50892265,0.0,2.6326912,0,0,23.95779067005457
134,4.37757969,7.61044836,0.0,0.0,ALU,25.800534833333334,5.20188425,0.0,2.6748776166666666,0,0,24.082788718040625
135,6.35853672,7.76009274,0.0,0.0,ALU,25.816328,4.356746133333334,0.0,2.270225,0,0,24.25800086022978
136,3.06740618,8.12693119,0.0,0.0,ALU,22.1949275,1.6150650416666668,0.0,-0.1567133033333333,0,0,21.43480038371757
137,7.31015301,13.4541388,0.0,0.0,ALU,23.468641166666668,0.979264795,0.0,-4.718270716666667,0,0,24.40369437881785
138,3.38797355,13.9043903,0.0,0.0,ALU,23.4471865,2.715855383333333,0.0,-0.652109975,0,0,22.24281906160729
139,7.89347696,12.6841288,0.0,0.0,ALU,18.212708857142857,1.0026292535714287,0.0,-6.320855371428571,0,0,20.8400353293311
140,2.39439321,8.76957893,0.0,0.0,ALU,16.361190142857144,1.7945262071428572,0.0,-2.4210086857142854,0,0,16.097581553648233
141,7.0211792,8.03669357,0.0,0.0,ALU,24.662102166666667,1.882887685,0.0,3.3993349,0,0,24.494795654274704
142,2.68343711,13.4988813,0.0,0.0,ALU,19.834990583333333,1.5737873999999998,0.0,1.50992373,0,0,19.27504108876045
143,7.65774441,8.49659157,0.0,0.0,ALU,21.950713500000003,0.3345748733333333,0.0,5.2961083166666665,0,0,23.637848806981296
144,8.15301704,9.2034626,0.0,0.0,ALU,17.473232666666664,0.8686917733333334,0.0,6.345432150000001,0,0,20.28997681763615
145,8.35811138,10.213336,0.0,0.0,ALU,11.604321,2.9636949142857145,0.0,3.657269245714286,0,0,12.21388313729535
146,8.54946995,11.5221844,0.0,0.0,ALU,12.7209351875,3.627863455,0.0,-2.7534750100000003,0,0,12.311727876485447
147,2.04448938,12.8926477,0.0,0.0,ALU,14.97225275,2.223243233333333,0.0,3.113500633333333,0,0,14.996861733427844
148,1.56820059,9.55493832,0.0,0.0,ALU,10.234686333333334,3.443906183333333,0.0,-2.322740516666667,0,0,9.87660696376912
149,4.3104229,14.7760124,0.0,0.0,ALU,23.161549500000003,5.377500266666666,0.0,-2.8505151333333334,0,0,21.568494507553705
150,5.04292154,14.8110905,0.0,0.0,ALU,23.11313816666667,6.2082113833333326,0.0,-2.4001356166666667,0,0,21.13172378098608
151,6.18746758,7.0274272,0.0,0.0,ALU,23.144266666666667,4.717596683333333,0.0,1.5615292166666668,0,0,21.355154010754344
152,5.78365707,14.778614,0.0,0.0,ALU,23.090759833333333,5.712273166666667,0.0,-1.6896985333333332,0,0,21.035155573897047
153,5.41976643,6.93463516,0.0,0.0,ALU,23.094189666666665,5.832042166666667,0.0,2.21375375,0,0,21.15112624069156
154,3.09678292,7.30426884,0.0,0.0,ALU,22.35978,2.4663638333333333,0.0,2.0588099733333336,0,0,21.5316384655784
155,3.88580155,7.05668449,0.0,0.0,ALU,23.139918166666664,4.083998716666667,0.0,3.0753381,0,0,22.045511458554586
156,6.57200289,14.6351013,0.0,0.0,ALU,23.103550666666667,3.88273155,0.0,-1.5518681333333333,0,0,21.595593455977895
157,3.51277542,14.6455107,0.0,0.0,ALU,22.796436166666663,3.7412234666666655,0.0,-2.4125936,0,0,21.583547359542784
158,7.42047215,14.3100061,0.0,0.0,ALU,22.494407166666665,1.592229865,0.0,-2.548010966666667,0,0,22.18545384920729
159,4.65548038,6.93717384,0.0,0.0,ALU,23.156850666666667,5.509399383333334,0.0,2.991098883333333,0,0,21.583625579826307
160,6.99637938,7.20622349,0.0,0.0,ALU,22.938325666666668,2.69552185,0.0,1.77461155,0,0,21.932843018112145
161,8.70094681,8.21279812,0.0,0.0,ALU,19.601261833333336,1.02856167,0.0,4.104362016666666,0,0,20.38734069598217
162,8.25007248,13.7299376,0.0,0.0,ALU,20.43999,0.6540119133333334,0.0,-4.2639051666666665,0,0,21.433515521851465
163,2.59646487,14.3048363,0.0,0.0,ALU,21.164491833333333,2.395021283333333,0.0,-0.9195919866666666,0,0,20.13751179726308
164,2.23393536,7.73599577,0.0,0.0,ALU,19.96882283333333,1.868994933333333,0.0,0.2552228183333333,0,0,19.10813478000256
165,1.64712203,13.658843,0.0,0.0,ALU,17.485811,2.2208025166666663,0.0,1.2473845166666668,0,0,16.628918229044714
166,7.86175108,7.55691957,0.0,0.0,ALU,21.870798833333332,1.0428057116666667,0.0,2.96122215,0,0,21.975413563418066
167,1.14087343,10.5180454,0.0,0.0,ALU,7.284891883333334,4.018995616666667,0.0,-0.1395817328333333,0,0,6.324751074315635
168,1.50838268,12.1992016,0.0,0.0,ALU,9.6704385,3.746314133333333,0.0,2.3652653,0,0,9.386543014228762
169,5.8831172,6.19941616,0.0,0.0,ALU,21.079934666666663,4.538396233333334,0.0,1.612092345,0,0,19.41875678353224
170,4.64341545,15.4408665,0.0,0.0,ALU,21.487392666666665,5.457325083333333,0.0,-2.661374816666666,0,0,19.886565853505964
171,5.40855551,15.4743824,0.0,0.0,ALU,21.207073166666664,5.437179616666666,0.0,-1.9324088666666668,0,0,19.37004957694239
172,3.26174664,6.40978622,0.0,0.0,ALU,21.55306133333333,3.321286433333333,0.0,3.1674225000000003,0,0,20.83456748022358
173,3.81264305,15.4067507,0.0,0.0,ALU,21.594719833333333,4.521726116666667,0.0,-2.900502533333333,0,0,20.35611131673832
174,6.29121113,15.4551506,0.0,0.0,ALU,21.15347483333333,4.31282115,0.0,-1.22742004,0,0,19.477126328155855
175,4.14615631,6.24526405,0.0,0.0,ALU,21.5244995,4.405671733333333,0.0,3.2547911333333333,0,0,20.48573013321641
176,6.79948425,6.26339293,0.0,0.0,ALU,20.9263905,3.1346190000000003,0.0,1.0509674716666666,0,0,19.633058657540754
177,5.00680447,6.17723513,0.0,0.0,ALU,21.2361265,4.979205866666667,0.0,2.55611865,0,0,19.738990394425144
178,7.33299351,15.2672033,0.0,0.0,ALU,20.947155,2.237290956666667,0.0,-1.24965579,0,0,20.04017993307081
179,2.73721385,15.2484312,0.0,0.0,ALU,21.2428885,3.38352425,0.0,-2.2341798833333333,0,0,20.144661800269773
180,2.31233096,6.70607519,0.0,0.0,ALU,20.84256333333333,2.5790257666666667,0.0,2.12716105,0,0,20.02210665057512
181,1.23957157,8.44472218,0.0,0.0,ALU,15.4262135,3.0370296333333333,0.0,-1.016386925,0,0,14.26327001622115
182,8.50058365,14.8480692,0.0,0.0,ALU,19.88058533333333,0.458516345,0.0,-2.0387609166666665,0,0,19.97002692379413
183,9.12686348,12.9000311,0.0,0.0,ALU,17.79340725,3.052271498333333,0.0,-4.32967945,0,0,18.10662214428011
184,1.44617438,14.7572613,0.0,0.0,ALU,19.334411166666666,3.4319057666666666,0.0,-0.7582095999999999,0,0,17.915585409570443
185,7.84194708,6.44099474,0.0,0.0,ALU,20.402287666666663,1.373127566666667,0.0,1.2324931566666668,0,0,19.86657987357879
186,9.01116085,6.87537098,0.0,0.0,ALU,19.309531166666662,0.0170823816666666,0.0,1.7453145733333333,0,0,19.536294474201355
187,9.22436237,9.27542496,0.0,0.0,ALU,16.856356833333333,3.94287228,0.0,4.066874966666667,0,0,16.817816784369402
188,1.03999877,12.8130322,0.0,0.0,ALU,13.2644494,3.25099498,0.0,2.1237003000000003,0,0,12.5268606093443
189,4.92309237,16.0566101,0.0,0.0,ALU,20.3356278,4.9906215000000005,0.0,-2.22253748,0,0,18.755683357631405
190,4.24437857,16.0305138,0.0,0.0,ALU,20.6184462,4.696642,0.0,-2.7662533,0,0,19.32091564445331
191,6.36676264,5.29471111,0.0,0.0,ALU,19.630108166666663,3.134628716666666,0.0,0.9726702499999998,0,0,18.343178713123407
192,5.39071655,5.34142494,0.0,0.0,ALU,19.9692375,4.007399966666667,0.0,1.9118950833333328,0,0,18.594918864071715
193,3.51660538,5.50232935,0.0,0.0,ALU,20.6862455,3.6376142166666665,0.0,3.3484563,0,0,19.9885189079716
194,5.71446466,16.2705307,0.0,0.0,ALU,19.90896833333333,4.444683,0.0,-1.494168425,0,0,18.284714704261983
195,2.47749925,5.69760084,0.0,0.0,ALU,20.59636833333333,3.2990054,0.0,3.1204666666666667,0,0,19.908747611360265
196,4.45481968,5.40271568,0.0,0.0,ALU,20.3477595,4.060191199999999,0.0,2.8293692500000005,0,0,19.2851410740839
197,3.25571942,16.1986427,0.0,0.0,ALU,20.479431666666667,4.101572733333334,0.0,-2.7303363333333337,0,0,19.35449175870268
198,6.9207015,16.2820282,0.0,0.0,ALU,19.653118666666668,2.80554295,0.0,-0.7638406933333334,0,0,18.458841617608957
199,1.21773577,7.09236717,0.0,0.0,ALU,19.056703833333334,3.32765085,0.0,0.7919634283333333,0,0,17.683291058995483
200,7.48890734,5.24050856,0.0,0.0,ALU,19.20528416666667,1.7164146466666663,0.0,0.37217853,0,0,18.418478186300465
201,8.31309414,16.0538044,0.0,0.0,ALU,19.032324666666668,0.7347588233333333,0.0,-0.6040555066666666,0,0,18.705072398520667
202,9.32786369,14.1374073,0.0,0.0,ALU,18.9030316,0.4511063,0.0,-2.82076822,0,0,19.309868564377258
203,1.65929902,16.1111088,0.0,0.0,ALU,19.9097745,4.099529016666667,0.0,-2.0193306,0,0,18.5423204787748
204,8.89570427,5.36988068,0.0,0.0,ALU,18.543567166666666,-0.3138742216666666,0.0,0.2929015116666666,0,0,18.709359205747155
205,4.48692369,17.0293293,0.0,0.0,ALU,19.522029375,4.0805798375,0.0,-2.2042006,0,0,18.23938222991633
206,5.74755096,4.48801899,0.0,0.0,ALU,19.1158368,2.8918732,0.0,1.26440412,0,0,17.980370529208724
207,2.78864813,4.62594748,0.0,0.0,ALU,20.235872166666667,3.47580875,0.0,3.3288806333333336,0,0,19.608163761158643
208,4.75934553,4.44175529,0.0,0.0,ALU,19.524208,3.258161116666667,0.0,2.180080333333333,0,0,18.505554499378576
209,3.83675075,4.69194746,0.0,0.0,ALU,19.9939458,3.30343358,0.0,2.9582567,0,0,19.25813381996485
210,6.16898394,17.3257046,0.0,0.0,ALU,18.87328116666667,3.0426108333333333,0.0,-0.9473556533333332,0,0,17.627439438064567
211,1.4890182,6.0516324,0.0,0.0,ALU,20.024252,3.3852442,0.0,2.29248494,0,0,18.984467996527574
212,7.66978502,17.3155174,0.0,0.0,ALU,18.482359833333334,1.358421935,0.0,-0.2050447783333333,0,0,17.84550986207749
213,2.49827027,17.3698788,0.0,0.0,ALU,19.48221416666667,4.0315061000000005,0.0,-2.6611747500000003,0,0,18.398711861592226
214,8.24118614,3.86443424,0.0,0.0,ALU,18.065076666666663,0.4360969233333333,0.0,-0.2939288783333333,0,0,17.858281935884147
