ele_id,Node_1,Node_2,Node_3
1,196,176,187
2,103,66,100
3,91,33,71
4,88,32,83
5,98,83,70
6,75,10,68
7,80,68,30
8,86,8,69
9,121,107,102
10,82,7,72
11,125,121,102
12,81,25,74
13,93,24,76
14,84,23,65
15,139,114,138
16,67,22,2
17,73,21,1
18,87,73,1
19,120,96,94
20,94,15,64
21,117,87,96
22,85,21,73
23,92,22,67
24,139,111,97
25,133,130,105
26,77,72,26
27,148,142,121
28,78,69,28
29,113,109,89
30,89,29,86
31,140,98,70
32,83,11,70
33,174,147,106
34,79,66,34
35,90,14,66
36,49,36,16
37,142,124,121
38,107,78,102
39,82,78,27
40,40,18,53
41,143,122,123
42,95,64,90
43,100,66,79
44,91,79,13
45,141,83,98
46,75,70,31
47,99,68,80
48,115,69,107
49,191,184,188
50,63,50,19
51,94,87,20
52,161,144,160
53,201,194,199
54,54,17,39
55,200,195,192
56,130,128,108
57,81,77,6
58,111,76,97
59,84,76,4
60,118,104,92
61,155,131,145
62,117,112,73
63,203,197,190
64,64,15,35
65,90,35,14
66,65,23,3
67,92,3,22
68,66,14,34
69,79,34,13
70,118,67,101
71,85,2,21
72,68,10,30
73,80,30,9
74,69,8,28
75,78,28,27
76,70,11,31
77,75,31,10
78,71,33,12
79,88,12,32
80,72,7,26
81,77,26,6
82,112,101,85
83,87,1,20
84,74,25,5
85,93,5,24
86,140,68,99
87,140,45,98
88,76,24,4
89,84,4,23
90,81,6,25
91,108,77,105
92,82,27,7
93,163,142,159
94,91,13,33
95,100,79,91
96,89,9,29
97,109,80,89
98,110,105,81
99,110,81,74
100,108,72,77
101,116,82,72
102,141,98,45
103,83,32,11
104,114,65,104
105,114,84,65
106,112,85,73
107,85,67,2
108,115,86,69
109,86,29,8
110,94,20,15
111,144,122,143
112,141,106,71
113,88,71,12
114,109,99,80
115,89,80,9
116,103,90,66
117,90,64,35
118,141,71,88
119,106,100,91
120,118,92,67
121,92,65,3
122,119,93,111
123,93,74,5
124,120,64,95
125,120,94,64
126,146,143,123
127,177,176,162
128,160,144,143
129,96,87,94
130,173,139,58
131,97,76,84
132,140,70,75
133,141,45,44
134,158,134,157
135,158,140,99
136,179,43,42
137,129,127,103
138,156,137,135
139,101,67,85
140,188,184,175
141,102,78,82
142,127,123,95
143,103,95,90
144,138,114,104
145,104,65,92
146,153,130,133
147,105,77,81
148,106,91,71
149,189,174,43
150,149,124,142
151,107,69,78
152,128,125,116
153,116,72,108
154,113,89,86
155,158,109,134
156,119,74,93
157,154,153,133
158,139,136,111
159,111,93,76
160,117,73,87
161,135,112,131
162,115,113,86
163,134,113,132
164,186,139,138
165,114,97,84
166,124,107,121
167,132,115,124
168,166,164,151
169,116,102,82
170,126,96,122
171,131,117,126
172,137,101,135
173,138,118,137
174,136,119,111
175,119,110,74
176,123,122,120
177,123,120,95
178,125,102,116
179,184,163,175
180,176,161,160
181,122,96,120
182,127,95,103
183,146,123,127
184,171,149,163
185,124,115,107
186,128,116,108
187,181,166,168
188,145,126,144
189,126,117,96
190,129,103,100
191,162,160,143
192,130,108,105
193,151,128,150
194,147,129,100
195,152,146,127
196,133,105,110
197,169,168,153
198,170,156,155
199,131,112,117
200,157,132,149
201,132,113,115
202,136,133,110
203,153,150,130
204,158,47,46
205,134,109,113
206,172,156,60
207,135,101,112
208,136,110,119
209,169,154,57
210,172,138,137
211,137,118,101
212,138,104,118
213,186,138,172
214,139,97,114
215,173,58,57
216,140,46,45
217,140,75,68
218,174,141,44
219,141,88,83
220,148,121,125
221,175,163,159
222,177,162,165
223,205,63,203
224,178,167,161
225,144,126,122
226,167,145,161
227,145,131,126
228,152,127,129
229,165,162,146
230,189,179,152
231,147,100,106
232,151,125,128
233,164,148,151
234,185,157,171
235,149,132,124
236,150,128,130
237,210,181,182
238,164,159,148
239,151,148,125
240,189,129,147
241,207,206,201
242,154,133,136
243,182,169,56
244,173,154,136
245,169,57,56
246,170,60,156
247,155,135,131
248,172,60,59
249,156,135,155
250,185,158,157
251,157,134,132
252,158,46,140
253,158,99,109
254,212,200,37
255,159,142,148
256,162,143,146
257,196,178,176
258,190,183,178
259,161,145,144
260,165,146,152
261,194,187,177
262,211,48,191
263,163,149,142
264,166,151,150
265,180,175,164
266,179,165,152
267,198,194,177
268,168,166,150
269,213,210,39
270,183,167,178
271,167,155,145
272,168,150,153
273,181,180,166
274,169,153,154
275,182,56,55
276,193,60,170
277,170,155,167
278,191,185,171
279,171,157,149
280,186,172,59
281,172,137,156
282,173,57,154
283,173,136,139
284,174,106,141
285,174,44,43
286,175,159,164
287,211,191,188
288,196,190,178
289,176,160,162
290,198,165,179
291,215,206,207
292,197,61,193
293,178,161,176
294,189,152,129
295,209,199,198
296,213,200,192
297,180,164,166
298,182,181,168
299,210,192,181
300,182,168,169
301,210,182,55
302,197,193,183
303,183,170,167
304,212,211,188
305,184,171,163
306,185,48,47
307,185,47,158
308,186,59,58
309,186,58,139
310,204,202,196
311,187,176,177
312,195,175,180
313,212,37,36
314,189,147,174
315,189,43,179
316,205,203,202
317,203,190,202
318,191,48,185
319,191,171,184
320,213,192,210
321,192,180,181
322,193,61,60
323,193,170,183
324,198,177,165
325,199,194,198
326,195,188,175
327,195,180,192
328,204,187,201
329,204,196,187
330,197,62,61
331,197,183,190
332,209,179,42
333,209,41,199
334,208,41,40
335,215,208,40
336,200,38,37
337,200,188,195
338,214,206,52
339,201,187,194
340,214,202,204
341,202,190,196
342,203,63,62
343,203,62,197
344,206,204,201
345,214,204,206
346,205,51,50
347,205,50,63
348,207,201,199
349,214,52,51
350,208,207,199
