node_id,x,y,bc_info,load_info,material,s11,s22,s33,s12,s23,s13,von_mises
49,6.70424986,17.6744995,0.0,0.0,STEEL,11.25903775,0.3260780224999999,0.0,0.6262066475,0,0,11.15245880799518
50,0.0,1.96383333,1.0,0.0,STEEL,14.257793,3.736271833333333,0.0,3.1704487666666665,0,0,13.933005210584916
51,0.0,3.92766666,1.0,0.0,STEEL,14.505480333333333,3.6259535333333335,0.0,2.295174133333333,0,0,13.66615432249441
52,0.0,5.8915,1.0,0.0,STEEL,13.728649666666668,3.1364584,0.0,0.8115628199999999,0,0,12.539129037925344
53,0.0,7.85533333,1.0,0.0,STEEL,8.082185583333333,1.721670866666667,0.0,-1.4220678833333331,0,0,7.774177905938093
54,0.0,9.81916714,1.0,0.0,STEEL,3.8989463,1.6128144666666666,0.0,-0.0195032733333333,0,0,3.3934962634116226
55,0.0,11.783,1.0,0.0,STEEL,8.296835666666666,1.9439214333333328,0.0,0.4568549633333332,0,0,7.557384819495032
56,0.0,13.7468338,1.0,0.0,STEEL,14.284039125,2.35639105,0.0,-1.697198375,0,0,13.585618039874335
57,0.0,15.7106667,1.0,0.0,STEEL,16.629456,3.8537042,0.0,-3.710286066666667,0,0,16.38912769416423
58,4.62301111,12.5866432,0.0,0.0,STEEL,29.941610333333333,3.541319683333333,0.0,-1.076138933333333,0,0,28.39863351360616
59,3.49512339,12.2231932,0.0,0.0,STEEL,19.13157933333333,1.434795745,0.0,2.943905856666667,0,0,19.14747510962345
60,3.24492788,7.39649868,0.0,0.0,STEEL,15.909937833333332,1.7331405675000002,0.0,-3.5936081666666664,0,0,16.34924458097354
61,7.2410841,8.19668579,0.0,0.0,STEEL,11.949513833333334,3.717041416666667,0.0,7.858199733333333,0,0,17.246574995215397
62,6.33666611,12.2198238,0.0,0.0,STEEL,26.208100166666668,6.208057083333333,0.0,-8.556661833333333,0,0,27.970564713742267
63,7.79879332,9.24357796,0.0,0.0,STEEL,4.540607441166667,1.31239238,0.0,4.332681433333334,0,0,8.526242800657036
64,7.84719276,9.89702225,0.0,0.0,STEEL,5.6482270494,-0.6707133840000001,0.0,-0.8064827059999999,0,0,6.171864368907114
65,2.12050462,9.73502541,0.0,0.0,STEEL,0.335923339,-0.7699718906,0.0,-0.147425092,0,0,1.0146699974273248
66,2.09275436,9.21296597,0.0,0.0,STEEL,0.9648294091666668,-0.3359696338333333,0.0,-0.65989395,0,0,1.6353301937835572
67,2.51456738,11.3460722,0.0,0.0,STEEL,5.913131583333333,0.3432170063333333,0.0,2.327904483333333,0,0,7.022168722391546
68,6.55689573,7.44131708,0.0,0.0,STEEL,23.391534333333336,6.3572852,0.0,9.655263666666666,0,0,26.805683128352086
69,5.48737526,6.9369998,0.0,0.0,STEEL,30.95692383333333,5.396366100000001,0.0,5.546406833333333,0,0,30.21067513737633
70,2.74205399,7.79521179,0.0,0.0,STEEL,9.761403916666668,1.098107425,0.0,-3.4629359333333336,0,0,11.033927317911486
71,2.39292026,8.30067635,0.0,0.0,STEEL,4.915752133333333,0.66227773,0.0,-2.500330583333333,0,0,6.332661110605441
72,7.06587744,11.4027519,0.0,0.0,STEEL,13.8934814,5.35343794,0.0,-9.1068062,0,0,19.902562403801387
73,6.81521749,11.8296394,0.0,0.0,STEEL,20.06252933333333,5.737496166666666,0.0,-9.478886783333332,0,0,24.28709831008002
74,6.05150938,7.11348391,0.0,0.0,STEEL,28.257054333333333,6.223097683333333,0.0,7.991241449999999,0,0,29.204819375408988
75,3.77742267,7.11660671,0.0,0.0,STEEL,22.350321833333336,2.4061172833333333,0.0,-2.6787261985,0,0,21.75029914559975
76,2.32208061,10.8419666,0.0,0.0,STEEL,2.4031947110000003,-0.2275552527999999,0.0,1.086033732,0,0,3.148395399750485
77,4.04593992,12.4682751,0.0,0.0,STEEL,25.415520333333333,2.427240516666666,0.0,1.4459843733333333,0,0,24.42177720925258
78,7.32655001,11.0856457,0.0,0.0,STEEL,9.5462968,2.13267888,0.0,-7.514629199999999,0,0,15.64384454895262
79,4.91211176,6.88737583,0.0,0.0,STEEL,30.923396166666667,4.175290733333333,0.0,2.4565631616666668,0,0,29.37140482565259
80,2.07857776,10.288331,0.0,0.0,STEEL,0.7885276541666667,-0.1685865539999999,0.0,0.169332628,0,0,0.93228378954104
81,7.86915493,10.7137747,0.0,0.0,STEEL,8.344337014285715,3.239290928571428,0.0,-5.9131537,0,0,12.569303511812274
82,2.29679608,8.77498245,0.0,0.0,STEEL,2.0340539,-0.100216584,0.0,-1.282040798,0,0,3.0466621717140128
83,4.33632183,6.94670725,0.0,0.0,STEEL,27.800192,3.1567324666666665,0.0,-0.5568751383333334,0,0,26.381588204580968
84,6.87190151,7.84467363,0.0,0.0,STEEL,17.4734774,6.630357480000001,0.0,10.1957678,0,0,23.35143880523751
85,7.46633816,8.71327972,0.0,0.0,STEEL,6.352712800000001,1.7752399799999998,0.0,4.9497877,0,0,10.282608715062068
86,5.78311062,12.4705315,0.0,0.0,STEEL,30.28648433333333,5.798843716666667,0.0,-6.735036783333334,0,0,30.18862855059593
87,2.96847987,11.8551922,0.0,0.0,STEEL,12.358947216666666,0.727314065,0.0,3.0111086,0,0,13.095191900740025
88,5.20459986,12.5919485,0.0,0.0,STEEL,31.645965333333333,4.722611816666666,0.0,-4.05355025,0,0,30.390991811789497
89,4.21275902,13.0850258,0.0,0.0,STEEL,22.675369,3.409992583333333,0.0,-2.6605920666666667,0,0,21.67288211165814
90,5.60187578,13.1013536,0.0,0.0,STEEL,23.44235783333333,5.938257933333333,0.0,-3.554889483333333,0,0,21.98890625759163
91,1.35139155,9.49348259,0.0,0.0,STEEL,2.3147771385714284,1.1634177352857142,0.0,-0.3474166742857142,0,0,2.093030407924737
