ele_id,Node_1,Node_2,Node_3
1,114,93,112
2,71,34,69
3,86,69,13
4,139,118,97
5,77,31,73
6,73,10,65
7,79,65,30
8,72,29,8
9,78,72,8
10,85,27,7
11,107,80,85
12,81,75,6
13,109,91,74
14,63,4,23
15,90,3,83
16,66,22,2
17,68,21,1
18,92,15,62
19,141,130,128
20,113,104,82
21,92,20,15
22,87,21,68
23,90,83,57
24,76,4,63
25,91,5,74
26,75,64,26
27,131,129,116
28,85,7,64
29,110,78,80
30,84,29,72
31,108,65,79
32,88,11,77
33,89,12,67
34,71,70,14
35,71,14,34
36,174,16,48
37,142,133,129
38,120,110,107
39,39,18,51
40,183,159,172
41,115,114,112
42,111,98,71
43,89,86,33
44,105,88,77
45,94,73,65
46,84,79,9
47,119,99,116
48,165,161,164
49,61,49,19
50,112,62,70
51,179,49,175
52,181,17,38
53,170,37,166
54,80,78,28
55,155,152,138
56,91,81,25
57,63,57,56
58,127,66,87
59,127,104,125
60,82,68,1
61,176,175,60
62,62,15,35
63,70,35,14
64,76,74,24
65,90,23,3
66,64,7,26
67,75,26,6
68,65,10,30
69,79,30,9
70,95,83,66
71,87,2,21
72,67,12,32
73,88,32,11
74,127,68,104
75,82,1,20
76,69,34,13
77,86,13,33
78,112,70,98
79,70,62,35
80,111,69,97
81,111,71,69
82,121,100,119
83,78,8,28
84,94,77,73
85,73,31,10
86,74,5,24
87,76,24,4
88,81,6,25
89,101,96,75
90,106,63,56
91,106,76,63
92,140,126,105
93,77,11,31
94,80,28,27
95,131,116,120
96,84,9,29
97,108,79,102
98,85,80,27
99,110,80,107
100,91,25,5
101,101,81,91
102,92,82,20
103,113,82,92
104,83,3,22
105,83,22,66
106,100,72,99
107,102,84,100
108,96,64,75
109,96,85,64
110,89,33,12
111,103,86,89
112,127,95,66
113,87,66,2
114,126,88,105
115,88,67,32
116,126,103,89
117,103,97,86
118,90,57,63
119,90,63,23
120,109,74,106
121,109,101,91
122,93,92,62
123,113,92,93
124,141,136,130
125,130,114,128
126,148,94,123
127,149,105,94
128,95,58,57
129,95,57,83
130,138,131,120
131,107,85,96
132,143,132,118
133,97,69,86
134,98,70,71
135,134,115,117
136,129,119,116
137,99,72,78
138,135,123,121
139,100,84,72
140,101,75,81
141,137,101,55
142,123,102,121
143,102,79,84
144,126,89,67
145,140,139,126
146,145,127,125
147,104,68,82
148,105,77,94
149,149,140,105
150,109,106,56
151,106,74,76
152,124,120,107
153,120,116,110
154,123,94,108
155,108,94,65
156,109,56,55
157,109,55,101
158,169,47,162
159,110,99,78
160,118,117,111
161,117,115,98
162,115,112,98
163,112,93,62
164,122,93,114
165,125,113,122
166,128,114,115
167,171,141,158
168,117,98,111
169,157,134,144
170,146,131,138
171,116,99,110
172,118,111,97
173,134,117,132
174,139,97,103
175,151,143,42
176,133,119,129
177,119,100,99
178,124,107,96
179,163,146,152
180,154,148,135
181,121,102,100
182,136,122,130
183,122,113,93
184,149,148,44
185,123,108,102
186,137,124,96
187,173,54,53
188,145,58,127
189,125,104,113
190,126,67,88
191,139,43,42
192,127,58,95
193,127,87,68
194,159,158,157
195,184,171,180
196,160,142,150
197,147,133,142
198,153,59,145
199,130,122,114
200,138,120,124
201,146,142,131
202,151,144,132
203,132,117,118
204,147,135,133
205,133,121,119
206,144,134,132
207,134,128,115
208,135,121,133
209,154,135,147
210,153,145,136
211,136,125,122
212,137,96,101
213,155,55,54
214,155,124,137
215,173,163,152
216,143,139,42
217,139,103,126
218,140,44,43
219,140,43,139
220,157,128,134
221,180,158,167
222,160,156,147
223,142,129,131
224,143,118,139
225,151,42,41
226,172,159,144
227,172,144,151
228,145,59,58
229,145,125,136
230,152,146,138
231,168,164,163
232,156,46,154
233,156,154,147
234,148,45,44
235,148,123,135
236,149,94,148
237,149,44,140
238,174,169,165
239,150,142,146
240,172,151,41
241,151,132,143
242,155,138,124
243,181,53,52
244,176,59,153
245,171,136,141
246,154,46,45
247,154,45,148
248,155,137,55
249,173,155,54
250,156,47,46
251,160,147,142
252,183,177,167
253,157,141,128
254,182,180,167
255,158,141,157
256,159,157,144
257,177,40,39
258,161,160,150
259,162,156,160
260,163,161,150
261,166,165,164
262,162,47,156
263,162,160,161
264,163,150,146
265,181,170,168
266,174,166,36
267,164,161,163
268,174,48,169
269,165,162,161
270,170,166,164
271,166,37,36
272,178,177,51
273,167,158,159
274,173,168,163
275,181,38,170
276,169,48,47
277,169,162,165
278,170,38,37
279,170,164,168
280,184,180,182
281,171,153,136
282,172,41,40
283,183,40,177
284,173,152,155
285,173,53,168
286,174,165,166
287,174,36,16
288,175,49,61
289,175,61,60
290,176,60,59
291,184,153,171
292,177,39,51
293,178,51,50
294,179,178,50
295,182,177,178
296,179,50,49
297,184,182,175
298,180,171,158
299,182,167,177
300,181,168,53
301,181,52,17
302,182,178,179
303,182,179,175
304,183,167,159
305,183,172,40
306,184,175,176
307,184,176,153
