ele_id,Node_1,Node_2,Node_3
372,244,238,228
373,220,206,208
374,232,221,210
375,253,251,41
376,222,190,195
377,222,44,43
378,223,196,198
379,223,59,58
380,259,243,240
381,224,207,212
382,229,209,202
383,248,37,36
384,242,49,226
385,226,214,225
386,241,233,227
387,227,216,211
388,236,228,218
389,257,67,252
390,237,229,217
391,265,261,263
392,255,54,249
393,230,220,221
394,231,212,223
395,247,240,231
396,232,210,222
397,239,43,42
398,233,66,65
399,233,65,64
400,257,252,246
401,234,227,219
402,263,225,229
403,248,51,242
404,236,218,203
405,236,220,230
406,243,217,207
407,261,37,258
408,244,228,236
409,250,249,54
410,239,221,232
411,251,245,239
412,266,39,260
413,240,224,231
414,241,66,233
415,241,227,234
416,242,50,49
417,242,226,235
418,243,237,217
419,243,224,240
420,254,230,245
421,254,244,230
422,253,245,251
423,245,230,239
424,250,246,238
425,257,250,53
426,247,58,57
427,256,57,40
428,258,248,235
429,248,36,51
430,250,54,53
431,249,238,244
432,257,53,52
433,250,238,249
434,251,42,41
435,253,41,56
436,252,67,66
437,252,241,246
438,253,56,55
439,255,254,253
440,254,249,244
441,254,245,253
442,255,55,54
443,255,249,254
444,266,40,39
445,256,240,247
446,257,52,67
447,257,246,250
448,258,37,248
449,263,235,225
450,266,260,259
451,259,237,243
452,260,39,38
453,261,260,38
454,261,38,37
455,263,261,258
456,262,171,61
457,262,61,60
458,263,229,237
459,265,263,237
460,264,46,173
461,264,151,153
462,265,237,259
463,265,259,260
464,266,259,240
465,266,256,40
