node_id,x,y,bc_info,load_info,material,s11,s22,s33,s12,s23,s13,von_mises
34,5.71579075,11.7950296,0.0,0.0,ALU,30.516655666666665,9.575242333333334,0.0,-13.222458666666668,0,0,35.429470856673255
35,4.92002296,12.1365213,0.0,0.0,ALU,47.83978733333333,6.381297533333334,0.0,-8.168484999999999,0,0,47.16204761233094
36,7.4384799,0.0,0.0,0.0,ALU,16.281837250000002,-0.0824274999999999,0.0,-0.61963894,0,0,16.3584518496116
37,5.57885981,0.0,0.0,0.0,ALU,15.307166333333331,0.4024148433333334,0.0,-0.1088142133333333,0,0,15.111153811659548
38,3.71923995,0.0,0.0,0.0,ALU,16.296357666666665,0.8813813156666667,0.0,1.07644951,0,0,15.983148366496764
39,1.85961998,0.0,0.0,0.0,ALU,19.06653025,3.4193339,0.0,3.492705325,0,0,18.617909611889942
40,9.29810047,16.4647999,0.0,-11.69855904579162,ALU,16.988625666666668,-0.9940005666666668,0.0,0.6544378566666667,0,0,17.543460588861283
41,9.29810047,14.4067001,0.0,-7.019074916839591,ALU,18.382755,-0.76623171,0.0,-0.9515738460000002,0,0,18.84979364806865
42,9.29810047,12.3486004,0.0,-11.69953982035319,ALU,17.202318,3.0368439133333336,0.0,-3.4222775666666667,0,0,16.971663502540906
43,9.29810047,10.2904997,0.0,-7.0205602645874,ALU,13.9426234,8.4621482,0.0,-1.2629216799999998,0,0,12.361434683516512
44,9.29810047,8.23239994,0.0,-8.775069475173957,ALU,16.839058,5.745533,0.0,3.651019275,0,0,16.11848273234189
45,9.29810047,6.17430019,0.0,-8.77387464046479,ALU,18.59360775,-0.58432069,0.0,2.1328375125,0,0,19.25033238943871
46,9.29810047,4.11619997,0.0,-8.77370566129684,ALU,17.466296,-1.5404911121249998,0.0,-0.3588263675,0,0,18.29583427072776
47,9.29810047,2.05809999,0.0,-11.698584119478877,ALU,16.869478333333333,-0.9399698133333332,0.0,-0.6546857199999999,0,0,17.395559291517777
48,1.85961998,18.5228996,0.0,0.0,ALU,20.74771433333333,1.33977942,0.0,-2.9955562,0,0,20.769818706914545
49,3.71923995,18.5228996,0.0,0.0,ALU,16.223408666666668,0.65563929,0.0,-1.0582280633333332,0,0,16.010986459514363
50,5.57885981,18.5228996,0.0,0.0,ALU,14.890427666666668,0.4974329033333333,0.0,0.0496608233333333,0,0,14.648299748283698
51,7.4384799,18.5228996,0.0,0.0,ALU,16.11623725,-0.0572483875,0.0,0.73114893,0,0,16.194528253234466
52,0.0,2.05809999,1.0,0.0,ALU,20.102153333333334,5.441006166666667,0.0,4.5255328666666665,0,0,19.640939887755987
53,0.0,4.11619997,1.0,0.0,ALU,19.65468075,5.042724725,0.0,3.1384764,0,0,18.497905443498496
54,0.0,6.17430019,1.0,0.0,ALU,18.922443666666663,4.811220166666666,0.0,0.8830766533333333,0,0,17.102811007715076
55,0.0,8.23239994,1.0,0.0,ALU,12.383591675,3.17826945,0.0,-1.60506216,0,0,11.481507826953626
56,0.0,10.2904997,1.0,0.0,ALU,6.23552958,3.32876342,0.0,0.2706092519999999,0,0,5.424535038227433
57,0.0,12.3486004,1.0,0.0,ALU,13.667136,3.6172307666666663,0.0,0.7551609633333335,0,0,12.33485242198
58,0.0,14.4067001,1.0,0.0,ALU,19.8640496,4.27957126,0.0,-2.484237294,0,0,18.611821128089662
59,0.0,16.4647999,1.0,0.0,ALU,20.47144,5.77381,0.0,-4.655351233333334,0,0,19.980876305117217
60,4.74355221,12.5518827,0.0,0.0,ALU,39.669410500000005,5.39351495,0.0,-4.3371738,0,0,38.016151883879125
61,1.99988627,10.5989799,0.0,0.0,ALU,1.805214635,0.844068225,0.0,1.0985113268333333,0,0,2.4632718363403887
62,2.60749793,8.2758379,0.0,0.0,ALU,13.595167933333334,2.7652536,0.0,-5.157045016666667,0,0,15.318827352293416
63,2.03876042,9.05047607,0.0,0.0,ALU,4.27831605,1.9554941216666664,0.0,-2.8041438833333334,0,0,6.111578548334348
64,6.20373774,11.9152555,0.0,0.0,ALU,23.520584,4.875783466666667,0.0,-9.764672283333333,0,0,27.356102352565248
65,5.95979309,7.93868494,0.0,0.0,ALU,27.6248325,5.753777133333333,0.0,9.669152116666668,0,0,30.29468105737673
66,6.98731709,9.64596367,0.0,0.0,ALU,3.0647395416666665,-3.603373466666667,0.0,2.2293498533333334,0,0,6.95200203185316
67,1.90426242,9.66824245,0.0,0.0,ALU,1.9102179743333332,1.30110294,0.0,-1.306177895,0,0,2.8239535101797864
68,4.99551058,7.55084705,0.0,0.0,ALU,38.57185316666666,5.848053283333333,0.0,5.9465010000000005,0,0,37.4499660051785
69,2.55818415,11.5238523,0.0,0.0,ALU,8.545449360000001,2.0056476400000003,0.0,3.87360784,0,0,10.243177240137303
70,6.68945312,8.78404808,0.0,0.0,ALU,11.268999733333333,1.0645330066666667,0.0,7.411445516666666,0,0,16.760547046067845
71,6.75532961,11.0119543,0.0,0.0,ALU,6.978709019999999,0.0305093059999999,0.0,-5.70190538,0,0,12.084104009897658
72,3.24238801,12.2473173,0.0,0.0,ALU,24.589702,2.69242106,0.0,4.201790283333334,0,0,24.46756769367472
73,6.9631362,10.1034708,0.0,0.0,ALU,2.50269412,-5.22598226,0.0,-0.617296512,0,0,6.913506235234456
74,5.25032806,12.457365,0.0,0.0,ALU,37.31370133333333,6.248954149999999,0.0,-7.5149722,0,0,36.98127293460203
75,4.4874301,7.50016594,0.0,0.0,ALU,38.97535033333333,4.915789716666667,0.0,2.2195939166666667,0,0,36.96522808312134
76,3.72544479,12.4554491,0.0,0.0,ALU,32.38143916666667,3.425101,0.0,2.400059773333333,0,0,31.09115759247739
77,3.48557854,7.69364166,0.0,0.0,ALU,28.893209166666665,3.54232405,0.0,-4.074741566666667,0,0,28.19267710623733
78,6.97827244,10.5527258,0.0,0.0,ALU,3.570724108333333,-2.229034,0.0,-3.19061757,0,0,7.497869704593543
79,3.03483701,7.95042706,0.0,0.0,ALU,21.0802945,3.233043725,0.0,-5.27891995,0,0,21.685913898096132
80,2.80531406,11.9035397,0.0,0.0,ALU,15.74606845,1.9153834466666664,0.0,4.89146315,0,0,17.12386760530645
81,5.49174356,7.68979359,0.0,0.0,ALU,34.330363166666665,6.365556716666667,0.0,8.586194616666667,0,0,34.95326147318686
82,6.37939835,8.30580235,0.0,0.0,ALU,19.5878425,3.834211495,0.0,9.186451316666668,0,0,24.00944572658659
83,3.97812295,7.54357862,0.0,0.0,ALU,35.36762733333333,4.131337733333333,0.0,-1.4210955500000002,0,0,33.58392381783922
84,5.74306583,12.2505159,0.0,0.0,ALU,31.6080225,6.222230083333334,0.0,-9.434373866666666,0,0,33.28863283261114
85,6.80027533,9.2169981,0.0,0.0,ALU,5.302916,-2.0730496680000003,0.0,4.1491321,0,0,9.749746295777856
86,6.6053853,11.4376163,0.0,0.0,ALU,13.708919416666667,2.74436109,0.0,-8.560295483333332,0,0,19.4339841673768
87,2.21938992,11.1534472,0.0,0.0,ALU,4.303374343333334,1.2645892026666667,0.0,2.486545,0,0,5.764107387256385
88,2.00763917,10.139946,0.0,0.0,ALU,0.6945963672,0.313859738,0.0,-0.0839529858,0,0,0.6197665093516486
89,2.35939288,8.65677929,0.0,0.0,ALU,7.717086280000001,2.61789946,0.0,-3.84894918,0,0,9.520897625807931
90,4.23085451,12.5540266,0.0,0.0,ALU,37.8539305,4.341139966666667,0.0,-0.6763741666666666,0,0,35.89998309136163
91,4.48804808,13.0422897,0.0,0.0,ALU,30.834707833333336,6.262970283333334,0.0,-3.296828383333333,0,0,28.800944033989044
92,7.33405733,9.05568123,0.0,0.0,ALU,10.863740899999998,0.9647001814285712,0.0,6.109136114285714,0,0,14.847083624529365
93,2.56591868,7.79463816,0.0,0.0,ALU,19.474307,1.36809347,0.0,-2.87025444,0,0,19.47287144425417
94,6.33071566,12.4937515,0.0,0.0,ALU,26.24763433333333,2.712790216666667,0.0,-5.91083205,0,0,27.016791441543017
95,2.10835814,11.8165092,0.0,0.0,ALU,12.992330285714289,1.2844220591428572,0.0,2.849105785714286,0,0,13.34597175161974
96,1.47419083,10.9838934,0.0,0.0,ALU,5.842355933333334,2.586122083333333,0.0,1.8613972166666668,0,0,6.008868727008099
97,5.38368607,7.14897203,0.0,0.0,ALU,30.005710500000003,6.22350585,0.0,3.879758833333333,0,0,28.23989303554676
98,7.03178549,8.27730274,0.0,0.0,ALU,18.653409166666663,0.5741629566666667,0.0,7.848434883333333,0,0,22.85526264199596
99,7.45397902,11.0244942,0.0,0.0,ALU,12.297956328571429,1.9127683342857145,0.0,-6.1633094,0,0,15.66315483543342
100,1.19762993,9.26002789,0.0,0.0,ALU,5.998566183333334,2.7325286666666666,0.0,-2.153829276666667,0,0,6.40118713788381
101,4.79611015,7.05458593,0.0,0.0,ALU,30.916199666666667,6.815002233333334,0.0,3.2741903166666666,0,0,28.70056888258989
102,3.59641957,7.15156412,0.0,0.0,ALU,28.377232333333332,4.024435166666667,0.0,1.1248385,0,0,26.66564918634069
103,3.28062987,12.8271217,0.0,0.0,ALU,26.614936666666665,2.403292743333333,0.0,-0.7817266683333334,0,0,25.53429997821579
104,4.20195961,7.04549694,0.0,0.0,ALU,30.355261166666665,5.905525716666666,0.0,2.482154533333333,0,0,28.205258595037044
105,3.01985812,7.41383743,0.0,0.0,ALU,24.763653833333333,2.073934525,0.0,-0.9135065433333334,0,0,23.8471180974807
106,5.97703791,7.35551453,0.0,0.0,ALU,27.89324833333333,4.158914366666667,0.0,4.8905298,0,0,27.40576737188419
107,2.66953421,12.4705324,0.0,0.0,ALU,21.523751,0.891033965,0.0,1.3901566933333334,0,0,21.22934319138584
108,5.71420097,12.8243828,0.0,0.0,ALU,29.3293495,5.174371633333333,0.0,-4.33699895,0,0,28.13632153450374
109,6.55024433,7.72745752,0.0,0.0,ALU,24.304314,1.7092740916666669,0.0,6.564008333333334,0,0,26.1024362636003
110,6.96118546,11.9239874,0.0,0.0,ALU,20.5609915,1.300581885,0.0,-7.347131116666667,0,0,23.65683069552213
111,5.09766054,12.9955683,0.0,0.0,ALU,30.737122666666668,6.596022566666666,0.0,-3.67587315,0,0,28.74146132378498
112,3.88412619,12.9982672,0.0,0.0,ALU,29.53679,4.603744266666667,0.0,-2.455421043333333,0,0,27.85181995236328
113,4.53059006,6.50250149,0.0,0.0,ALU,25.990113500000003,6.5044998666666665,0.0,2.9406124833333336,0,0,23.97255584609941
114,5.18805218,6.54947042,0.0,0.0,ALU,25.844358666666665,6.343539416666666,0.0,2.47121915,0,0,23.718082375765995
115,4.83611584,13.6073828,0.0,0.0,ALU,25.820629333333333,6.152801833333332,0.0,-3.0111755166666665,0,0,23.935208126235885
116,4.14366245,13.6111412,0.0,0.0,ALU,25.815726,5.390378466666667,0.0,-3.727324616666667,0,0,24.454656034858488
117,3.82948089,6.52023411,0.0,0.0,ALU,25.739099166666666,5.186226766666667,0.0,3.07599475,0,0,24.172186496980757
118,5.57400465,13.5102825,0.0,0.0,ALU,25.567161166666665,5.2199322666666665,0.0,-2.30973695,0,0,23.737591027409064
119,3.42469764,13.5189743,0.0,0.0,ALU,25.198520666666667,3.5070787666666665,0.0,-3.527991266666667,0,0,24.41786263405506
120,5.89443064,6.66975069,0.0,0.0,ALU,25.250920500000003,4.517698533333333,0.0,2.418017266666667,0,0,23.695631709936126
121,3.08229876,6.71929598,0.0,0.0,ALU,24.83032,3.1043227166666667,0.0,2.0998697733333334,0,0,23.713469665748768
122,6.39093828,13.2443895,0.0,0.0,ALU,24.61704333333333,2.777620433333333,0.0,-2.8774327166666667,0,0,23.878359497519803
123,2.35814309,7.19071293,0.0,0.0,ALU,21.93436683333333,1.5727895333333333,0.0,-0.0815275266666666,0,0,21.192260684798327
124,7.21892166,12.7279024,0.0,0.0,ALU,22.10288866666667,0.8827957183333334,0.0,-4.840471483333333,0,0,23.23994777869622
125,2.63755345,13.2466002,0.0,0.0,ALU,23.1130935,1.3982803416666665,0.0,-1.8312392566666664,0,0,22.66962739929687
126,6.6595335,6.98600531,0.0,0.0,ALU,24.001915333333333,1.813045575,0.0,3.679346833333333,0,0,24.009899768611785
127,1.43060148,10.1569319,0.0,0.0,ALU,2.7117838833333336,3.0820409000000004,0.0,0.0050935733333333,0,0,2.914617802088804
128,7.34841871,7.5313797,0.0,0.0,ALU,21.444975,0.6755160100000001,0.0,5.655279883333333,0,0,23.27667120445588
129,7.61571789,9.97867203,0.0,0.0,ALU,8.479052928571429,2.4842685714285717,0.0,0.3397498857142857,0,0,7.572844521651207
130,1.86118066,12.7025566,0.0,0.0,ALU,18.71272633333333,0.8613213145,0.0,0.4922528433333333,0,0,18.31713050057357
131,1.80539286,8.16804314,0.0,0.0,ALU,13.293742425,1.8478424625,0.0,-3.0210624,0,0,13.526042354069851
132,8.07632446,11.8920126,0.0,0.0,ALU,17.603017166666667,3.253450713333333,0.0,-5.52436505,0,0,18.834448061287183
133,1.0642432,11.8622589,0.0,0.0,ALU,12.072045433333331,2.3191723056666667,0.0,1.466422296666667,0,0,11.38274442929219
134,7.93392038,8.27144814,0.0,0.0,ALU,17.408628166666666,2.421055168333333,0.0,6.062573183333334,0,0,19.417491454528555
135,4.9028182,5.99348164,0.0,0.0,ALU,23.21507,5.97249746,0.0,2.3316380800000003,0,0,21.266590295912565
136,5.27118635,14.2264147,0.0,0.0,ALU,22.62947433333333,4.875995,0.0,-2.024478133333333,0,0,20.92421485451939
137,5.62136269,5.92134571,0.0,0.0,ALU,22.543290833333334,4.929605733333333,0.0,1.5637786050000002,0,0,20.705256557660185
138,4.49716568,14.2359972,0.0,0.0,ALU,23.059079166666667,5.1845206,0.0,-3.245362733333333,0,0,21.694406023731958
139,3.73505402,14.2271099,0.0,0.0,ALU,23.179482333333336,4.10920535,0.0,-4.10951425,0,0,22.574078921370774
140,2.8099463,14.0963335,0.0,0.0,ALU,22.82855633333333,2.729190883333333,0.0,-3.809840983333333,0,0,22.579473959153862
141,4.22327089,5.84399652,0.0,0.0,ALU,22.946839333333333,5.565076783333333,0.0,3.083326616666667,0,0,21.409047182080087
142,3.32786989,5.88915205,0.0,0.0,ALU,23.009835,4.138212333333333,0.0,3.2874172,0,0,21.994978076792428
143,7.40645075,13.7447605,0.0,0.0,ALU,20.614161666666668,0.7060296316666667,0.0,-2.0357849,0,0,20.574770729435382
144,6.23762894,14.1093378,0.0,0.0,ALU,22.2318325,3.1671275333333333,0.0,-1.24314075,0,0,20.940635641407383
145,2.35626054,6.18930769,0.0,0.0,ALU,22.234634,2.6886162166666665,0.0,2.236291383333333,0,0,21.373586647634596
146,6.61611462,6.09370089,0.0,0.0,ALU,21.887621166666666,2.539902233333333,0.0,1.6955798050000002,0,0,20.941624063863987
147,7.64976263,6.57923317,0.0,0.0,ALU,20.4581445,0.4625445733333333,0.0,2.9194341,0,0,20.85320374760158
148,1.70782316,13.7192392,0.0,0.0,ALU,20.82715483333333,1.6735027671666665,0.0,-2.051278061666667,0,0,20.35534116089405
149,8.30566025,7.35775232,0.0,0.0,ALU,19.214949,0.975595238,0.0,4.35635352,0,0,20.207758073864746
150,0.926649392,13.0078707,0.0,0.0,ALU,17.437378799999998,2.6105517206,0.0,-0.002971184,0,0,16.289751592806017
151,1.3162514,6.89094305,0.0,0.0,ALU,18.682406666666665,2.7006111166666664,0.0,0.0411116933333333,0,0,17.48933316756455
152,4.93649912,5.16548204,0.0,0.0,ALU,20.815211285714287,4.751691342857143,0.0,1.941669792857143,0,0,19.189955106099696
153,4.8157196,14.8153076,0.0,0.0,ALU,21.2332142,4.2717693400000005,0.0,-2.36663856,0,0,19.87956084447213
154,4.16362286,14.8049364,0.0,0.0,ALU,21.6895866,3.88074602,0.0,-3.55401962,0,0,20.95757013719112
155,3.29811478,14.9397764,0.0,0.0,ALU,21.64595866666667,3.1312080666666664,0.0,-4.198783816666666,0,0,21.5281988746227
156,3.7998693,5.04133511,0.0,0.0,ALU,20.990967666666663,4.410327333333333,0.0,3.042081266666667,0,0,19.88108265703327
157,6.22028589,5.08748484,0.0,0.0,ALU,19.94446233333333,3.0256424833333333,0.0,0.71454096,0,0,18.65805413247271
158,5.65148926,14.9846554,0.0,0.0,ALU,20.438087166666666,3.35599435,0.0,-1.170952305,0,0,19.091919441352932
159,7.043715,14.9335804,0.0,0.0,ALU,19.37355133333333,1.2020894216666669,0.0,-0.1536335966666666,0,0,18.803233205253367
160,1.95109105,14.8037119,0.0,0.0,ALU,21.235572333333334,2.6650609833333334,0.0,-3.77009305,0,0,21.07365160340688
161,2.68661475,5.090909,0.0,0.0,ALU,21.204159,3.54381935,0.0,3.2139704666666664,0,0,20.445540442841207
162,8.25957966,13.0239954,0.0,0.0,ALU,18.9914884,-0.030831354,0.0,-3.606464780000001,0,0,20.007070753853817
163,7.68339634,5.33560467,0.0,0.0,ALU,18.857997333333334,0.0616397259166667,0.0,0.6412114183333333,0,0,18.85998190194936
164,8.2959795,9.16574001,0.0,0.0,ALU,13.700067999999998,7.26742548,0.0,4.275013339999999,0,0,13.99179510365194
165,4.34438515,15.7414761,0.0,0.0,ALU,19.88979575,2.57831541625,0.0,-2.532123225,0,0,19.240698075533928
166,5.44325018,4.03317261,0.0,0.0,ALU,18.836794333333334,3.136454,0.0,0.8740128283333334,0,0,17.546313595417352
167,2.58465981,15.907732,0.0,0.0,ALU,20.850856333333333,2.4144590666666668,0.0,-4.006116616666667,0,0,20.9377934447528
168,3.31748104,4.0717454,0.0,0.0,ALU,19.7751285,3.6066492166666655,0.0,3.044878733333333,0,0,18.988299912095968
169,5.9795208,16.0819759,0.0,0.0,ALU,18.325635166666668,1.4425869833333334,0.0,-0.3208585633333333,0,0,17.657363601809216
170,1.38706374,5.41034365,0.0,0.0,ALU,20.368668166666662,3.5297322333333336,0.0,2.219516983333333,0,0,19.241218123153576
171,7.01122046,3.94137526,0.0,0.0,ALU,18.058093666666668,1.0683217085833334,0.0,-0.2419447433333333,0,0,17.553342030618726
172,4.35020351,4.26550436,0.0,0.0,ALU,19.5001074,3.91057042,0.0,2.22641022,0,0,18.28006875914891
173,1.98236835,4.03237152,0.0,0.0,ALU,19.823409833333333,3.50193805,0.0,3.269383833333333,0,0,19.18013050787779
174,5.88416767,2.68748665,0.0,0.0,ALU,17.474811166666665,1.330126705,0.0,0.0875208866666666,0,0,16.849852494345622
175,7.56310034,16.2891731,0.0,0.0,ALU,17.478246833333333,-0.1922815166666666,0.0,0.6168840983333334,0,0,17.6076252325717
176,3.19107342,1.66347063,0.0,0.0,ALU,17.861397333333333,1.7952754678333334,0.0,1.9915685833333332,0,0,17.38060518270912
177,4.81344032,1.44673336,0.0,0.0,ALU,16.53989,0.9169620395,0.0,0.5438081433333334,0,0,16.12853096896135
178,6.24951458,1.2990284,0.0,0.0,ALU,16.2047446,0.381110592,0.0,-0.347186006,0,0,16.028874177406713
179,7.52993059,2.35036516,0.0,0.0,ALU,17.025844000000003,-0.1930368539999999,0.0,-0.6985711933333333,0,0,17.16587450840354
180,4.26567554,3.02820659,0.0,0.0,ALU,18.391049714285717,2.576351442857143,0.0,1.7239083285714287,0,0,17.504344279616333
181,2.87990761,3.05429864,0.0,0.0,ALU,19.0935046,2.97650844,0.0,2.9351661800000004,0,0,18.50500322413322
182,1.6521616,2.48740673,0.0,0.0,ALU,18.89162333333333,3.489346316666667,0.0,3.3209924666666666,0,0,18.33675343355877
183,4.85491753,17.2270336,0.0,0.0,ALU,16.86839,0.9398580683333332,0.0,-0.8236085516666667,0,0,16.480504090547516
184,1.20505333,15.7278786,0.0,0.0,ALU,20.6063186,4.08566836,0.0,-4.1185378,0,0,20.199245755784997
185,6.28297567,17.3287964,0.0,0.0,ALU,16.232298800000002,0.4480289059999999,0.0,0.30625212,0,0,16.02176913586254
186,3.14205647,17.1630821,0.0,0.0,ALU,18.8981675,1.048832421666667,0.0,-2.384296705,0,0,18.8540283720782
187,1.46523154,17.051548,0.0,0.0,ALU,21.332555,3.262235576666667,0.0,-4.20724195,0,0,21.19506825657836
