ele_id,Node_1,Node_2,Node_3
328,204,202,191
329,197,191,177
330,211,63,198
331,198,63,62
332,207,199,193
333,211,198,199
334,224,217,210
335,200,187,183
336,220,216,212
337,201,189,190
338,224,38,37
339,202,188,191
340,205,195,194
341,214,212,203
342,208,197,196
343,219,204,208
344,235,215,194
345,230,214,222
346,206,179,185
347,218,58,57
348,216,193,189
349,236,227,51
350,218,208,196
351,225,218,57
352,209,50,49
353,209,49,48
354,210,192,202
355,237,224,37
356,211,64,63
357,211,199,207
358,238,234,229
359,212,201,203
360,223,38,213
361,213,202,204
362,222,214,205
363,230,53,229
364,232,42,41
365,232,55,228
366,216,207,193
367,216,201,212
368,237,217,224
369,217,200,210
370,218,196,206
371,225,57,56
372,225,219,208
373,233,223,219
374,238,229,227
375,220,207,216
376,229,53,52
377,221,212,214
378,222,205,215
379,232,228,222
380,223,39,38
381,223,213,219
382,231,224,210
383,237,37,36
384,225,208,218
385,233,56,40
386,226,64,211
387,226,211,207
388,227,52,51
389,236,51,65
390,228,55,54
391,230,228,54
392,230,229,221
393,229,52,227
394,230,54,53
395,230,221,214
396,231,210,202
397,231,213,38
398,232,222,215
399,232,41,55
400,233,40,39
401,233,219,225
402,234,220,212
403,234,221,229
404,235,194,180
405,235,43,42
406,236,65,64
407,238,236,226
408,237,36,50
409,237,50,209
410,238,226,220
411,238,220,234
