ele_id,Node_1,Node_2,Node_3
1,71,59,35
2,77,16,69
3,154,92,136
4,95,92,76
5,80,76,33
6,72,61,32
7,135,96,132
8,82,11,74
9,83,74,30
10,105,66,84
11,75,28,73
12,111,75,73
13,97,73,65
14,109,102,85
15,87,4,60
16,88,3,68
17,70,2,63
18,144,122,143
19,78,23,58
20,59,58,18
21,106,105,84
22,79,62,5
23,78,63,1
24,128,91,122
25,112,68,99
26,107,98,87
27,85,6,62
28,73,7,65
29,84,9,67
30,83,10,66
31,153,132,129
32,86,12,64
33,80,14,61
34,81,15,76
35,77,71,17
36,173,19,46
37,155,142,139
38,106,67,93
39,117,106,93
40,170,21,50
41,92,69,81
42,136,95,42
43,90,61,72
44,86,72,13
45,108,74,104
46,142,116,139
47,57,47,22
48,123,110,113
49,113,110,78
50,114,71,103
51,51,20,39
52,118,117,93
53,147,121,131
54,85,65,27
55,87,79,26
56,112,88,68
57,70,68,24
58,58,23,18
59,59,18,35
60,71,35,17
61,114,59,71
62,60,4,25
63,88,25,3
64,61,14,32
65,72,32,13
66,62,6,5
67,79,5,26
68,63,2,1
69,78,1,23
70,64,12,31
71,82,31,11
72,65,7,27
73,85,27,6
74,66,10,29
75,84,29,9
76,67,9,8
77,75,8,28
78,68,3,24
79,70,24,2
80,69,16,34
81,81,34,15
82,91,70,63
83,99,70,91
84,77,17,16
85,126,124,114
86,86,13,12
87,135,72,86
88,111,73,97
89,73,28,7
90,74,11,30
91,83,30,10
92,148,141,118
93,75,67,8
94,76,15,33
95,80,33,14
96,100,69,92
97,103,77,100
98,113,58,89
99,110,91,63
100,87,26,4
101,98,79,87
102,95,61,90
103,95,80,61
104,92,81,76
105,81,69,34
106,108,82,74
107,82,64,31
108,101,83,66
109,104,83,101
110,105,101,66
111,84,66,29
112,109,62,98
113,102,97,65
114,135,64,96
115,135,90,72
116,107,60,94
117,137,107,134
118,134,130,56
119,88,60,25
120,149,124,146
121,89,58,59
122,90,43,42
123,95,90,42
124,110,63,78
125,152,128,144
126,170,154,40
127,150,146,126
128,141,140,117
129,93,67,75
130,134,107,94
131,94,60,88
132,95,76,80
133,136,42,41
134,135,44,43
135,96,64,82
136,102,65,85
137,119,118,111
138,133,53,131
139,98,62,79
140,130,112,99
141,99,68,70
142,127,126,103
143,100,77,69
144,139,116,115
145,120,101,116
146,109,85,62
147,121,119,97
148,150,126,127
149,103,71,77
150,129,108,104
151,104,74,83
152,106,84,67
153,116,105,115
154,117,115,106
155,158,140,156
156,137,134,55
157,107,87,60
158,132,108,129
159,108,96,82
160,133,131,109
161,133,109,98
162,113,78,58
163,143,122,123
164,168,167,161
165,111,93,75
166,130,94,112
167,112,94,88
168,125,113,89
169,123,122,110
170,126,114,103
171,114,89,59
172,166,159,155
173,115,105,106
174,159,142,155
175,116,101,105
176,118,93,111
177,140,139,115
178,119,111,97
179,167,165,156
180,121,97,102
181,138,119,121
182,145,120,142
183,120,104,101
184,131,121,102
185,169,147,53
186,157,144,143
187,122,91,110
188,125,89,124
189,151,143,123
190,149,146,49
191,124,89,114
192,151,125,149
193,125,123,113
194,127,103,100
195,162,146,150
196,154,100,92
197,170,50,162
198,152,56,130
199,128,99,91
200,153,44,132
201,129,104,120
202,134,56,55
203,130,99,128
204,147,138,121
205,131,102,109
206,135,132,44
207,132,96,108
208,137,133,98
209,133,54,53
210,134,94,130
211,137,55,54
212,135,43,90
213,135,86,64
214,154,136,41
215,136,92,95
216,137,54,133
217,137,98,107
218,171,168,160
219,148,119,138
220,140,115,117
221,173,163,159
222,141,117,118
223,165,158,156
224,148,118,119
225,161,141,148
226,163,153,145
227,142,120,116
228,157,48,47
229,157,57,152
230,157,152,144
231,144,128,122
232,163,145,159
233,145,129,120
234,149,49,48
235,146,124,126
236,147,131,53
237,169,53,52
238,160,148,138
239,161,148,160
240,151,149,48
241,149,125,124
242,154,150,127
243,170,162,150
244,151,48,143
245,151,123,125
246,152,57,56
247,152,130,128
248,153,45,44
249,153,129,145
250,154,41,40
251,154,127,100
252,158,139,140
253,166,164,37
254,165,37,164
255,156,140,141
256,157,143,48
257,157,47,57
258,165,164,158
259,158,155,139
260,173,159,166
261,159,145,142
262,169,160,138
263,172,168,171
264,167,38,165
265,161,156,141
266,162,50,49
267,162,49,146
268,163,46,45
269,163,45,153
270,166,37,36
271,164,155,158
272,167,156,161
273,165,38,37
274,166,155,164
275,173,166,36
276,168,161,160
277,172,38,167
278,171,160,169
279,172,171,51
280,171,169,52
281,169,138,147
282,170,150,154
283,170,40,21
284,171,52,51
285,172,51,39
286,172,39,38
287,172,167,168
288,173,36,19
289,173,46,163
